path,git_blob_id,sha256,bytes,lines,language,generated,generator,public_surface,security_critical,science_critical,authority_critical,reviewer,review_status,requirements,assumptions,defects,tests,evidence,disposition,completed_at
ncp-cpp/testdata/conformance/request-digest.json,06517966f6ab6ae1368bea88a1a5d6a78f4ca483,aec20af54d9036e82120827e6eb50b17e9f515ec4067ccbb219bb4d4a14a874a,4262,99,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:06517966f6ab6ae1368bea88a1a5d6a78f4ca483;sha256:aec20af54d9036e82120827e6eb50b17e9f515ec4067ccbb219bb4d4a14a874a,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/bulk_observation.bin,85c10699df0f7d3832140ad37ed3f96436af39fc,c5852cc66635307cda2ba6be1fc9d695ad6a961f4e77ab82ef1c76de5901df99,104,0,binary fixture,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:85c10699df0f7d3832140ad37ed3f96436af39fc;sha256:c5852cc66635307cda2ba6be1fc9d695ad6a961f4e77ab82ef1c76de5901df99,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/capabilities.json,26e87446fa3a34453adcd0445448632d4a16ff27,fadd887fbdb792b3eb5184f1357238590c6ef60c81bd806bc5eaa8af6711f1dc,1233,50,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:26e87446fa3a34453adcd0445448632d4a16ff27;sha256:fadd887fbdb792b3eb5184f1357238590c6ef60c81bd806bc5eaa8af6711f1dc,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/close_session.json,de7884182c37db2eb5671c8c476c05942f280880,e841d8adbeb9a56197ffe505de10438c1e87454c835a7dbddc5e92548de05733,866,26,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:de7884182c37db2eb5671c8c476c05942f280880;sha256:e841d8adbeb9a56197ffe505de10438c1e87454c835a7dbddc5e92548de05733,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/command_frame.json,6f58f59189dda351e97bb70fe28516c362df69fa,7f6aad14820f52330fa9517ec322644a090225dfd3c0cd99e15961bb0d3efd33,960,42,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,YES,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:6f58f59189dda351e97bb70fe28516c362df69fa;sha256:7f6aad14820f52330fa9517ec322644a090225dfd3c0cd99e15961bb0d3efd33,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/control_status.json,31f5c2eeefacc4990538f31be4aa36a3ec601773,aaa3aec3e33cd9585b189bcc8d0834c27018cd483e3a1ab3f3ef2b344f67cd3b,365,18,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:31f5c2eeefacc4990538f31be4aa36a3ec601773;sha256:aaa3aec3e33cd9585b189bcc8d0834c27018cd483e3a1ab3f3ef2b344f67cd3b,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/error.json,99909a95e2209f0f2e6cf1819f6198396a492ccb,9973042f3e0bfb7574edc702ab869fca404031942832c5be3083e30592030498,136,7,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:99909a95e2209f0f2e6cf1819f6198396a492ccb;sha256:9973042f3e0bfb7574edc702ab869fca404031942832c5be3083e30592030498,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/link_status.json,8d936d1b61c270041f6c0166d0d4d2c26e019e35,8a6865fc9ea0fcc137f9526d3e7b98f9e21f99d24a535ea04d73ef458e5cbac4,447,22,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:8d936d1b61c270041f6c0166d0d4d2c26e019e35;sha256:8a6865fc9ea0fcc137f9526d3e7b98f9e21f99d24a535ea04d73ef458e5cbac4,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/observation_frame.json,48c613ae8ce0d347bd62ed4552fd18ba37af5abf,7c952abe8ba59c877d099a270860e1ae2106e94d7b1d0caf17f182c04d034f9a,897,49,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:48c613ae8ce0d347bd62ed4552fd18ba37af5abf;sha256:7c952abe8ba59c877d099a270860e1ae2106e94d7b1d0caf17f182c04d034f9a,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/open_session.json,a9d6e2e48abf512f365aac9299e717322dccf250,bdb079493415c876bdc16ee598f024f0a2bc71865c3a5f5f1632828054a70d79,1204,59,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:a9d6e2e48abf512f365aac9299e717322dccf250;sha256:bdb079493415c876bdc16ee598f024f0a2bc71865c3a5f5f1632828054a70d79,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/run_request.json,e04af9ce9fb1d469c90313725ea329bab0b6b0f1,03652f3287692ae17ed350575a6d7f7ffb70b3a14bdc138e36d1f2c132f7d7b2,1206,44,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:e04af9ce9fb1d469c90313725ea329bab0b6b0f1;sha256:03652f3287692ae17ed350575a6d7f7ffb70b3a14bdc138e36d1f2c132f7d7b2,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/sensor_frame.json,34671b36240f21d779343b420c3a4637b015c6d6,69ca67bf54772dc2c90b58874378c7999507582a713eaff5ffa007d9094edb90,408,24,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:34671b36240f21d779343b420c3a4637b015c6d6;sha256:69ca67bf54772dc2c90b58874378c7999507582a713eaff5ffa007d9094edb90,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/session_closed.json,96aca944dc794dda679e0539fa6520694e924476,321c3c85bd4a33e433aa3b023f81fb9faae5676ce52475037932c75545a475c9,620,19,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:96aca944dc794dda679e0539fa6520694e924476;sha256:321c3c85bd4a33e433aa3b023f81fb9faae5676ce52475037932c75545a475c9,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/session_opened.json,0a1da4b1a8810882cfd26a440e3b1b048797b5c4,65c2f79e885dc65afe8d4581a1f0f7f8061f6883caecf0f5af7e2b3964633055,839,34,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:0a1da4b1a8810882cfd26a440e3b1b048797b5c4;sha256:65c2f79e885dc65afe8d4581a1f0f7f8061f6883caecf0f5af7e2b3964633055,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/step_request.json,21f18ca39658e9e1b7f8c6df2ffbed0457c8f239,9e41b19a5333dbc968883547e8707a9be98f9d609a7f5d9e07b3ecfd0480fe9b,1204,44,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:21f18ca39658e9e1b7f8c6df2ffbed0457c8f239;sha256:9e41b19a5333dbc968883547e8707a9be98f9d609a7f5d9e07b3ecfd0480fe9b,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/testdata/conformance/vectors/stimulus_frame.json,4e08bc2d255c9af32e7e4d7c16fe607aaa885f1a,53051f45c14b564bb20eb973c7d181cc18f2775aad37a028eff0d88305027089,283,18,JSON,YES,python3 scripts/sync_rust_package_testdata.py --write,NO,NO,YES,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; generator byte-diff in local preflight; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:4e08bc2d255c9af32e7e4d7c16fe607aaa885f1a;sha256:53051f45c14b564bb20eb973c7d181cc18f2775aad37a028eff0d88305027089,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/tests/behavior_corpus.rs,7e83b4ac60f934e08d931496c70ed157c769f2f5,74b559ac0defda9f07d459d7733a229e48673dbc495a83fcaf918b1b649c9bc5,9324,229,Rust,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:7e83b4ac60f934e08d931496c70ed157c769f2f5;sha256:74b559ac0defda9f07d459d7733a229e48673dbc495a83fcaf918b1b649c9bc5,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-cpp/tests/corpus.rs,347ad8a9bdae7b8c2446aaf5c5c26a769c852023,2ac6073938d09b8a1605ae2b7fba5776d9f765c3e53ea14858f2bba1ca6cf904,9498,210,Rust,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T070-T074;T085-T089;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; cargo test -p ncp-cpp --locked,git:f08c2ad5f68bab0a583db918439660636996ca07:347ad8a9bdae7b8c2446aaf5c5c26a769c852023;sha256:2ac6073938d09b8a1605ae2b7fba5776d9f765c3e53ea14858f2bba1ca6cf904,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-gateway/Cargo.toml,77d9f132a4999bf245795a22aaf007b76a53e1fc,dc511c267ac3e2453a26b0eb3baf51a4275402528855ca2fc363db84f47c9f64,746,25,TOML,NO,NOT_APPLICABLE,NO,NO,NO,YES,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T095-T099;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:f08c2ad5f68bab0a583db918439660636996ca07:77d9f132a4999bf245795a22aaf007b76a53e1fc;sha256:dc511c267ac3e2453a26b0eb3baf51a4275402528855ca2fc363db84f47c9f64,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-gateway/LICENSE-APACHE,9351e9f630a097acc5013063a67caca5183d74c9,bea3a5ebc1671071bb1bb157c18313a08821abd3d5e5e1915043b18cf78a0cfd,11347,201,license text,NO,NOT_APPLICABLE,NO,NO,NO,YES,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T095-T099;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:f08c2ad5f68bab0a583db918439660636996ca07:9351e9f630a097acc5013063a67caca5183d74c9;sha256:bea3a5ebc1671071bb1bb157c18313a08821abd3d5e5e1915043b18cf78a0cfd,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-gateway/LICENSE-MIT,dae57fd749e6006c1121439b4f9ce966c4514493,faa815fa3c5afee4349c48ea3740b75d82d9e2b6f10835daf224709f00348b33,1074,21,license text,NO,NOT_APPLICABLE,NO,NO,NO,YES,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T095-T099;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:f08c2ad5f68bab0a583db918439660636996ca07:dae57fd749e6006c1121439b4f9ce966c4514493;sha256:faa815fa3c5afee4349c48ea3740b75d82d9e2b6f10835daf224709f00348b33,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-gateway/README.md,814a6467c4040833ae87148a71161ecdb6d5bfd9,614d0ecf31def43fe1c826df639709e2a7e64c38ab6819ead33a388c61b65d8c,2978,60,Markdown,NO,NOT_APPLICABLE,YES,NO,NO,YES,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T095-T099;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:f08c2ad5f68bab0a583db918439660636996ca07:814a6467c4040833ae87148a71161ecdb6d5bfd9;sha256:614d0ecf31def43fe1c826df639709e2a7e64c38ab6819ead33a388c61b65d8c,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-gateway/src/main.rs,dd0c32787bb23c4ced280b63658122226df0cb25,5b4cf259d3c78d4de2c109a683dbfa6a4730ce2187a83947e0d1269ae15fd6a2,17430,472,Rust,NO,NOT_APPLICABLE,NO,NO,NO,YES,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T095-T099;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh,git:f08c2ad5f68bab0a583db918439660636996ca07:dd0c32787bb23c4ced280b63658122226df0cb25;sha256:5b4cf259d3c78d4de2c109a683dbfa6a4730ce2187a83947e0d1269ae15fd6a2,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-python/Cargo.toml,e484146c80391eb700df1049b0cf0d473e299d77,67a67422e4fcfa58b2b3d86f4a89eafb2d4ee711e1c5edae57152f93db580d56,1240,30,TOML,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T080-T084;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; installed-wheel pytest and behavior corpus,git:f08c2ad5f68bab0a583db918439660636996ca07:e484146c80391eb700df1049b0cf0d473e299d77;sha256:67a67422e4fcfa58b2b3d86f4a89eafb2d4ee711e1c5edae57152f93db580d56,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-python/LICENSE-APACHE,9351e9f630a097acc5013063a67caca5183d74c9,bea3a5ebc1671071bb1bb157c18313a08821abd3d5e5e1915043b18cf78a0cfd,11347,201,license text,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T080-T084;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; installed-wheel pytest and behavior corpus,git:f08c2ad5f68bab0a583db918439660636996ca07:9351e9f630a097acc5013063a67caca5183d74c9;sha256:bea3a5ebc1671071bb1bb157c18313a08821abd3d5e5e1915043b18cf78a0cfd,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-python/LICENSE-MIT,dae57fd749e6006c1121439b4f9ce966c4514493,faa815fa3c5afee4349c48ea3740b75d82d9e2b6f10835daf224709f00348b33,1074,21,license text,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T080-T084;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; installed-wheel pytest and behavior corpus,git:f08c2ad5f68bab0a583db918439660636996ca07:dae57fd749e6006c1121439b4f9ce966c4514493;sha256:faa815fa3c5afee4349c48ea3740b75d82d9e2b6f10835daf224709f00348b33,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-python/README.md,234060b513b1505207005ef5dd62745edd2255db,8ec8120ce3fffacbacc272acecc44f3a51a43a241f3f7a748bc09ebbccf9134b,2541,54,Markdown,NO,NOT_APPLICABLE,YES,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T080-T084;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; installed-wheel pytest and behavior corpus,git:f08c2ad5f68bab0a583db918439660636996ca07:234060b513b1505207005ef5dd62745edd2255db;sha256:8ec8120ce3fffacbacc272acecc44f3a51a43a241f3f7a748bc09ebbccf9134b,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-python/build.rs,55b038a014ced5a8ab0895f264aa3d17e84fc815,3b7fe4e5e9dd44c592312dd294b89b31f7d587636019fe299d62a70b406d8bb7,624,12,Rust,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/handoff_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T080-T084;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; installed-wheel pytest and behavior corpus,git:f08c2ad5f68bab0a583db918439660636996ca07:55b038a014ced5a8ab0895f264aa3d17e84fc815;sha256:3b7fe4e5e9dd44c592312dd294b89b31f7d587636019fe299d62a70b406d8bb7,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-python/pyproject.toml,48697fbcaf28eff687a8e43839fc9746816701e4,760c65efa3b19cda3739047d5b0045a27fed79116e3d1f4a67e84a87a24eedec,1168,32,TOML,NO,NOT_APPLICABLE,YES,NO,NO,NO,/root/repo_gap_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T080-T084;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; installed-wheel pytest and behavior corpus,git:f08c2ad5f68bab0a583db918439660636996ca07:48697fbcaf28eff687a8e43839fc9746816701e4;sha256:760c65efa3b19cda3739047d5b0045a27fed79116e3d1f4a67e84a87a24eedec,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
ncp-python/src/lib.rs,72f26e1e7bb07f2c5d59d9425e6626d1491a1a25,6aa5511ab408350630cb08b12b6b5f87c60996889acbd725e22eeddaa3007ed5,19353,490,Rust,NO,NOT_APPLICABLE,NO,NO,NO,NO,/root/cross_repo_audit,INTERNAL_AI_REVIEW_COMPLETE_WITH_OPEN_FINDINGS,T000-T009;T080-T084;T125-T145,"Mechanical classification only; reviewer confirms semantics, generator provenance, criticality, tests, and disposition.",See max-effort task review and retained lane findings; unresolved findings do not close this row.,scripts/check.sh; installed-wheel pytest and behavior corpus,git:f08c2ad5f68bab0a583db918439660636996ca07:72f26e1e7bb07f2c5d59d9425e6626d1491a1a25;sha256:6aa5511ab408350630cb08b12b6b5f87c60996889acbd725e22eeddaa3007ed5,OPEN_PENDING_TASK_CLOSURE_AND_INDEPENDENT_REVIEW,2026-07-14T20:48:47Z
